plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Cricetulus migratorius,Nosopsyllus consimilis,parasitoide,Mangal,3,EU,
Apodemus agrarius,Leptopsylla segnis,parasitoide,Mangal,2,EU,
Apodemus uralensis,Leptopsylla segnis,parasitoide,Mangal,2,EU,
Cricetulus migratorius,Leptopsylla segnis,parasitoide,Mangal,2,EU,
Arvicola terrestris,Leptopsylla segnis,parasitoide,Mangal,2,EU,
Microtus arvalis,Ctenophthalmus orientalis,parasitoide,Mangal,2,EU,
Apodemus agrarius,Ctenophthalmus orientalis,parasitoide,Mangal,2,EU,
Clethrionomys glareolus,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Apodemus uralensis,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Ctenophthalmus orientalis,parasitoide,Mangal,2,EU,
Apodemus uralensis,Peromyscopsylla bidentata,parasitoide,Mangal,3,EU,
Sorex araneus,Peromyscopsylla bidentata,parasitoide,Mangal,3,EU,
Microtus arvalis,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Apodemus agrarius,Nosopsyllus mokrzeckyi,parasitoide,Mangal,2,EU,
Microtus arvalis,Megabothris walkeri,parasitoide,Mangal,4,EU,
Apodemus agrarius,Megabothris walkeri,parasitoide,Mangal,2,EU,
Sorex araneus,Megabothris walkeri,parasitoide,Mangal,2,EU,
Microtus socialis,Neopsylla setosa,parasitoide,Mangal,1,EU,
Meriones vinogradovi,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Meriones persicus,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Meriones tristrami,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Allactaga elater,Xenopsylla cheopis,parasitoide,Mangal,1,EU,
Spermophilus xanthoprymnus,Citellophilus transcaucasicus,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Citellophilus transcaucasicus,parasitoide,Mangal,1,EU,
Microtus arvalis,Citellophilus transcaucasicus,parasitoide,Mangal,1,EU,
Arvicola terrestris,Citellophilus transcaucasicus,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Amphipsylla schelkovnikovi,parasitoide,Mangal,2,EU,
Meriones persicus,Amphipsylla schelkovnikovi,parasitoide,Mangal,2,EU,
Microtus arvalis,Amphipsylla schelkovnikovi,parasitoide,Mangal,2,EU,
Microtus socialis,Amphipsylla schelkovnikovi,parasitoide,Mangal,2,EU,
Spermophilus xanthoprymnus,Nosopsyllus iranus,parasitoide,Mangal,2,EU,
Meriones vinogradovi,Nosopsyllus iranus,parasitoide,Mangal,2,EU,
Mesocricetus brandti,Ctenophthalmus acuminatus,parasitoide,Mangal,2,EU,
Apodemus flavicollis,Ctenophthalmus acuminatus,parasitoide,Mangal,2,EU,
Cricetulus migratorius,Wagnerina schelkovnikovi,parasitoide,Mangal,2,EU,
Mesocricetus brandti,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Microtus socialis,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Apodemus flavicollis,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Dryomys nitedula,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Cricetulus migratorius,Ctenophthalmus secundus,parasitoide,Mangal,3,EU,
Meriones persicus,Ctenophthalmus secundus,parasitoide,Mangal,2,EU,
Meriones tristrami,Ctenophthalmus secundus,parasitoide,Mangal,2,EU,
Microtus socialis,Ctenophthalmus secundus,parasitoide,Mangal,3,EU,
Apodemus flavicollis,Ctenophthalmus secundus,parasitoide,Mangal,2,EU,
Spermophilus xanthoprymnus,Neopsylla pleskei,parasitoide,Mangal,2,EU,
Meriones vinogradovi,Neopsylla pleskei,parasitoide,Mangal,2,EU,
Spermophilus xanthoprymnus,Neopsylla setosa,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Neopsylla setosa,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Neopsylla setosa,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Nosopsyllus iranus,parasitoide,Mangal,1,EU,
Meriones persicus,Nosopsyllus iranus,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Nosopsyllus iranus,parasitoide,Mangal,1,EU,
Meriones tristrami,Nosopsyllus iranus,parasitoide,Mangal,1,EU,
Spermophilus xanthoprymnus,Oropsylla ilovaiskii,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Oropsylla ilovaiskii,parasitoide,Mangal,1,EU,
Spermophilus xanthoprymnus,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Meriones vinogradovi,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Meriones persicus,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Meriones tristrami,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Arvicola terrestris,Nosopsyllus consimilis,parasitoide,Mangal,2,EU,
Microtus socialis,Nosopsyllus consimilis,parasitoide,Mangal,2,EU,
Apodemus flavicollis,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Spermophilus xanthoprymnus,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Microtus arvalis,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Neomys schelkovnikovi,Ctenophthalmus teres,parasitoide,Mangal,1,EU,
Arvicola terrestris,Megabothris walkeri,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Megabothris walkeri,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Ctenophthalmus acuminatus,parasitoide,Mangal,1,EU,
Microtus arvalis,Ctenophthalmus acuminatus,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Meriones persicus,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Microtus arvalis,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Meriones tristrami,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Neopsylla pleskei,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Nosopsyllus mokrzeckyi,parasitoide,Mangal,2,EU,
Meriones persicus,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Arvicola terrestris,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Microtus socialis,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Microtus arvalis,Stenoponia ivanovi,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Leptopsylla segnis,parasitoide,Mangal,3,EU,
Cricetulus migratorius,Nosopsyllus fasciatus,parasitoide,Mangal,1,EU,
Microtus arvalis,Nosopsyllus fasciatus,parasitoide,Mangal,2,EU,
Mesocricetus brandti,Nosopsyllus fasciatus,parasitoide,Mangal,1,EU,
Microtus arvalis,Callopsylla saxatilis,parasitoide,Mangal,1,EU,
Arvicola terrestris,Callopsylla saxatilis,parasitoide,Mangal,1,EU,
Chionomys nivalis,Callopsylla saxatilis,parasitoide,Mangal,1,EU,
Microtus arvalis,Ctenophthalmus bogatschevi,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus bogatschevi,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Ctenophthalmus bogatschevi,parasitoide,Mangal,1,EU,
Microtus arvalis,Frontopsylla elata,parasitoide,Mangal,1,EU,
Mesocricetus brandti,Frontopsylla elata,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Frontopsylla elata,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Frontopsylla elata,parasitoide,Mangal,1,EU,
Microtus arvalis,Callopsylla caspia,parasitoide,Mangal,1,EU,
Arvicola terrestris,Callopsylla caspia,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Callopsylla caspia,parasitoide,Mangal,1,EU,
Meriones vinogradovi,Stenoponia tripectinata,parasitoide,Mangal,1,EU,
Meriones persicus,Stenoponia tripectinata,parasitoide,Mangal,1,EU,
Microtus oeconomus,Palaeopsylla soricis,parasitoide,Mangal,1,EU,
Sorex caecutiens,Palaeopsylla soricis,parasitoide,Mangal,1,EU,
Myopus schisticolor,Palaeopsylla soricis,parasitoide,Mangal,1,EU,
Micromys minutus,Palaeopsylla soricis,parasitoide,Mangal,1,EU,
Microtus oeconomus,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Sorex minutus,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Myopus schisticolor,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Apodemus uralensis,Doratopsylla dasycnema,parasitoide,Mangal,2,EU,
Sorex caecutiens,Doratopsylla dasycnema,parasitoide,Mangal,1,EU,
Microtus oeconomus,Megabothris turbidus,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Megabothris turbidus,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Ctenophthalmus bisoctodentatus,parasitoide,Mangal,1,EU,
Sorex minutus,Ctenophthalmus bisoctodentatus,parasitoide,Mangal,1,EU,
Microtus oeconomus,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Sorex caecutiens,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Micromys minutus,Ctenophthalmus agyrtes,parasitoide,Mangal,2,EU,
Microtus oeconomus,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Sorex caecutiens,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Myopus schisticolor,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Talpa europaea,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Sorex minutus,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Talpa europaea,Palaeopsylla kohauti,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Megabothris walkeri,parasitoide,Mangal,1,EU,
Talpa europaea,Megabothris walkeri,parasitoide,Mangal,1,EU,
Microtus oeconomus,Megabothris walkeri,parasitoide,Mangal,1,EU,
Apodemus uralensis,Megabothris walkeri,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Megabothris walkeri,parasitoide,Mangal,1,EU,
Myopus schisticolor,Megabothris walkeri,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Hystrichopsylla talpae,parasitoide,Mangal,1,EU,
Sorex caecutiens,Hystrichopsylla talpae,parasitoide,Mangal,1,EU,
Microtus oeconomus,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Apodemus uralensis,Amphipsylla rossica,parasitoide,Mangal,2,EU,
Clethrionomys rutilus,Peromyscopsylla silvatica,parasitoide,Mangal,1,EU,
Clethrionomys rutilus,Megabothris rectangulatus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Megabothris rectangulatus,parasitoide,Mangal,1,EU,
Myopus schisticolor,Megabothris rectangulatus,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Ceratophyllus sciurorum,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Tarsopsylla octodecimdentata,parasitoide,Mangal,1,EU,
Sorex araneus,Corrodopsylla birulai,parasitoide,Mangal,1,EU,
Talpa europaea,Corrodopsylla birulai,parasitoide,Mangal,1,EU,
Microtus oeconomus,Corrodopsylla birulai,parasitoide,Mangal,1,EU,
Neomys fodiens,Corrodopsylla birulai,parasitoide,Mangal,1,EU,
Sciurus vulgaris,Ceratophyllus indages,parasitoide,Mangal,1,EU,
Sorex araneus,Rhadinopsylla integella,parasitoide,Mangal,2,EU,
Neomys anomalus,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Sorex minutus,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Muscardinus avellanarius,Ctenophthalmus agyrtes,parasitoide,Mangal,1,EU,
Microtus tatricus,Megabothris turbidus,parasitoide,Mangal,1,EU,
Microtus tatricus,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Sicista betulina,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Sorex alpinus,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Sicista betulina,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Palaeopsylla soricis,parasitoide,Mangal,2,EU,
Apodemus flavicollis,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Apodemus uralensis,Amalaraeus penicilliger,parasitoide,Mangal,1,EU,
Neomys fodiens,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Neomys anomalus,Peromyscopsylla bidentata,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Doratopsylla dasycnema,parasitoide,Mangal,2,EU,
Apodemus sylvaticus,Doratopsylla dasycnema,parasitoide,Mangal,1,EU,
Sorex alpinus,Ctenophthalmus assimilis,parasitoide,Mangal,1,EU,
Microtus subterraneus,Peromyscopsylla silvatica,parasitoide,Mangal,1,EU,
Sorex alpinus,Peromyscopsylla silvatica,parasitoide,Mangal,1,EU,
Sorex minutus,Peromyscopsylla silvatica,parasitoide,Mangal,1,EU,
Neomys fodiens,Leptopsylla segnis,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Leptopsylla segnis,parasitoide,Mangal,1,EU,
Sorex araneus,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Amalaraeus arvicolae,parasitoide,Mangal,1,EU,
Microtus agrestis,Amalaraeus arvicolae,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Microtus subterraneus,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Microtus agrestis,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Microtus subterraneus,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Neomys fodiens,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Ctenophthalmus obtusus,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Ctenophthalmus obtusus,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Peromyscopsylla fallax,parasitoide,Mangal,1,EU,
Neomys anomalus,Palaeopsylla soricis,parasitoide,Mangal,1,EU,
Sorex alpinus,Doratopsylla dasycnema,parasitoide,Mangal,1,EU,
Crocidura suaveolens,Doratopsylla dasycnema,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Peromyscopsylla silvatica,parasitoide,Mangal,2,EU,
Clethrionomys glareolus,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Microtus subterraneus,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Microtus agrestis,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Apodemus uralensis,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Microtus arvalis,Amalaraeus arvicolae,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Sorex araneus,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Microtus arvalis,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Hystrichopsylla talpae,parasitoide,Mangal,1,EU,
Microtus subterraneus,Hystrichopsylla talpae,parasitoide,Mangal,1,EU,
Sorex alpinus,Hystrichopsylla talpae,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Sorex araneus,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Microtus arvalis,Rhadinopsylla integella,parasitoide,Mangal,1,EU,
Microtus subterraneus,Rhadinopsylla integella,parasitoide,Mangal,1,EU,
Microtus agrestis,Rhadinopsylla integella,parasitoide,Mangal,1,EU,
Sorex araneus,Peromyscopsylla silvatica,parasitoide,Mangal,1,EU,
Microtus agrestis,Peromyscopsylla silvatica,parasitoide,Mangal,2,EU,
Microtus subterraneus,Leptopsylla segnis,parasitoide,Mangal,1,EU,
Microtus arvalis,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Neomys fodiens,Ctenophthalmus solutus,parasitoide,Mangal,1,EU,
Microtus tatricus,Amalaraeus arvicolae,parasitoide,Mangal,1,EU,
Microtus subterraneus,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus uncinatus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Ctenophthalmus congener,parasitoide,Mangal,1,EU,
Microtus agrestis,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Sorex alpinus,Hystrichopsylla orientalis,parasitoide,Mangal,1,EU,
Dryomys nitedula,Ceratophyllus sciurorum,parasitoide,Mangal,1,EU,
Clethrionomys glareolus,Nosopsyllus fasciatus,parasitoide,Mangal,1,EU,
Microtus agrestis,Ctenophthalmus obtusus,parasitoide,Mangal,1,EU,
Microtus subterraneus,Peromyscopsylla fallax,parasitoide,Mangal,1,EU,
Microtus agrestis,Peromyscopsylla fallax,parasitoide,Mangal,1,EU,
Microtus tatricus,Peromyscopsylla fallax,parasitoide,Mangal,1,EU,
Microtus agrestis,Atyphloceras nuperus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Ctenophthalmus bisoctodentatus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Peromyscopsylla fallax,parasitoide,Mangal,1,EU,
Apodemus flavicollis,Nosopsyllus fasciatus,parasitoide,Mangal,2,EU,
Apodemus flavicollis,Atyphloceras nuperus,parasitoide,Mangal,1,EU,
Microtus subterraneus,Atyphloceras nuperus,parasitoide,Mangal,1,EU,
Neomys fodiens,Rhadinopsylla pentacantha,parasitoide,Mangal,1,EU,
Arvicola terrestris,Rhadinopsylla ucrainica,parasitoide,Mangal,1,EU,
Chionomys gud,Rhadinopsylla ucrainica,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus acuminatus,parasitoide,Mangal,1,EU,
Mesocricetus raddei,Ctenophthalmus acuminatus,parasitoide,Mangal,1,EU,
Chionomys gud,Amphipsylla rossica,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Chionomys gud,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Cricetus cricetus,Nosopsyllus consimilis,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Chionomys gud,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Microtus socialis,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Microtus majori,Ctenophthalmus wagneri,parasitoide,Mangal,1,EU,
Arvicola terrestris,Leptopsylla taschenbergi,parasitoide,Mangal,1,EU,
Chionomys gud,Leptopsylla taschenbergi,parasitoide,Mangal,1,EU,
Microtus majori,Leptopsylla taschenbergi,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Chionomys gud,Nosopsyllus mokrzeckyi,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus proximus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Ctenophthalmus proximus,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Chionomys gud,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Spermophilus pygmaeus,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Microtus socialis,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Mesocricetus raddei,Ctenophthalmus orientalis,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Citellophilus tesquorum,parasitoide,Mangal,1,EU,
Spermophilus pygmaeus,Citellophilus tesquorum,parasitoide,Mangal,1,EU,
Arvicola terrestris,Ctenophthalmus golovi,parasitoide,Mangal,1,EU,
Chionomys gud,Ctenophthalmus golovi,parasitoide,Mangal,1,EU,
Microtus majori,Ctenophthalmus golovi,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Ctenophthalmus secundus,parasitoide,Mangal,1,EU,
Apodemus agrarius,Ctenophthalmus secundus,parasitoide,Mangal,1,EU,
Chionomys gud,Paradoxopsyllus hesperius,parasitoide,Mangal,1,EU,
Cricetulus migratorius,Paradoxopsyllus hesperius,parasitoide,Mangal,1,EU,
Chionomys gud,Ctenophthalmus chionomydis,parasitoide,Mangal,1,EU,
Apodemus sylvaticus,Rhadinopsylla ucrainica,parasitoide,Mangal,1,EU,
Chionomys gud,Callopsylla caspia,parasitoide,Mangal,1,EU,
Chionomys gud,Amphipsylla kuznetzovi,parasitoide,Mangal,1,EU,
Ampithoe valida,Cyathura carinata,folivorie,Mangal,4,EU,
Green macroalgae,Amphithoe valida,folivorie,Mangal,4,EU,
Ampithoe valida,Carcinus maenas,folivorie,Mangal,4,EU,
Chaetozone setosa,Carcinus maenas,folivorie,Mangal,3,EU,
Glycera tridactyla,Carcinus maenas,folivorie,Mangal,4,EU,
Mista picta,Carcinus maenas,folivorie,Mangal,2,EU,
Ampithoe valida,Crangon crangon,folivorie,Mangal,4,EU,
Eteone flava,Crangon crangon,folivorie,Mangal,2,EU,
Lagis koreni,Crangon crangon,folivorie,Mangal,3,EU,
Green macroalgae,Haminoea hydatis,folivorie,Mangal,3,EU,
Zostera noltii,Littorina littorea,folivorie,Mangal,3,EU,
Glycera tridactyla,Cyathura carinata,folivorie,Mangal,2,EU,
Green macroalgae,Idotea chelipes,folivorie,Mangal,4,EU,
Heteromastus filiformis,Idotea chelipes,folivorie,Mangal,4,EU,
Heteromastus filiformis,Eteone flava,folivorie,Mangal,2,EU,
Ampithoe valida,Glycera tridactyla,folivorie,Mangal,3,EU,
Cerastoderma edule,Glycera tridactyla,folivorie,Mangal,3,EU,
Hydrobia ulvae,Glycera tridactyla,folivorie,Mangal,3,EU,
Alkmaria romijni,Glycera tridactyla,folivorie,Mangal,3,EU,
Chaetozone setosa,Glycera tridactyla,folivorie,Mangal,3,EU,
Glycera tridactyla,Glycera tridactyla,folivorie,Mangal,3,EU,
Heteromastus filiformis,Glycera tridactyla,folivorie,Mangal,4,EU,
Mediomastus fragilis,Glycera tridactyla,folivorie,Mangal,1,EU,
Haminoea hydatis,Carcinus maenas,folivorie,Mangal,3,EU,
Littorina littorea,Carcinus maenas,folivorie,Mangal,3,EU,
Idotea chelipes,Carcinus maenas,folivorie,Mangal,4,EU,
Eteone flava,Carcinus maenas,folivorie,Mangal,1,EU,
Lagis koreni,Carcinus maenas,folivorie,Mangal,3,EU,
Littorina littorea,Crangon crangon,folivorie,Mangal,3,EU,
Idotea chelipes,Crangon crangon,folivorie,Mangal,4,EU,
Chaetozone setosa,Crangon crangon,folivorie,Mangal,3,EU,
Glycera tridactyla,Crangon crangon,folivorie,Mangal,4,EU,
Mista picta,Crangon crangon,folivorie,Mangal,1,EU,
Green macroalgae,Littorina littorea,folivorie,Mangal,3,EU,
Melita palmata,Cyathura carinata,folivorie,Mangal,4,EU,
Idotea chelipes,Cyathura carinata,folivorie,Mangal,3,EU,
Capitella capitata,Cyathura carinata,folivorie,Mangal,3,EU,
Mista picta,Cyathura carinata,folivorie,Mangal,1,EU,
Zostera noltii,Idotea chelipes,folivorie,Mangal,3,EU,
Hediste diversicolor,Eteone flava,folivorie,Mangal,2,EU,
Streblospio shrubsolii,Eteone flava,folivorie,Mangal,2,EU,
Melita palmata,Glycera tridactyla,folivorie,Mangal,3,EU,
Scrobicularia plana,Glycera tridactyla,folivorie,Mangal,3,EU,
Idotea chelipes,Glycera tridactyla,folivorie,Mangal,4,EU,
Eteone flava,Glycera tridactyla,folivorie,Mangal,2,EU,
Hediste diversicolor,Glycera tridactyla,folivorie,Mangal,3,EU,
Lagis koreni,Glycera tridactyla,folivorie,Mangal,2,EU,
Mista picta,Glycera tridactyla,folivorie,Mangal,1,EU,
Streblospio shrubsolii,Glycera tridactyla,folivorie,Mangal,3,EU,
Eteone flava,Hediste diversicolor,folivorie,Mangal,1,EU,
Mista picta,Hediste diversicolor,folivorie,Mangal,2,EU,
Hediste diversicolor,Mista picta,folivorie,Mangal,2,EU,
Ampithoe valida,Hediste diversicolor,folivorie,Mangal,4,EU,
Chaetozone setosa,Hediste diversicolor,folivorie,Mangal,3,EU,
Glycera tridactyla,Hediste diversicolor,folivorie,Mangal,3,EU,
Heteromastus filiformis,Mista picta,folivorie,Mangal,2,EU,
Streblospio shrubsolii,Cyathura carinata,folivorie,Mangal,2,EU,
Capitella capitata,Mista picta,folivorie,Mangal,1,EU,
Capitella capitata,Crangon crangon,folivorie,Mangal,1,EU,
Alkmaria romijni,Hediste diversicolor,folivorie,Mangal,2,EU,
Streblospio shrubsolii,Mista picta,folivorie,Mangal,1,EU,
Gibulla umbilicalis,Carcinus maenas,folivorie,Mangal,1,EU,
Aonides oxycephala,Carcinus maenas,folivorie,Mangal,1,EU,
Diopatra neapolitana,Carcinus maenas,folivorie,Mangal,1,EU,
Lumbrineris impatiens,Carcinus maenas,folivorie,Mangal,1,EU,
Gibulla umbilicalis,Crangon crangon,folivorie,Mangal,1,EU,
Aonides oxycephala,Crangon crangon,folivorie,Mangal,1,EU,
Diopatra neapolitana,Crangon crangon,folivorie,Mangal,1,EU,
Lumbrineris impatiens,Crangon crangon,folivorie,Mangal,1,EU,
Green macroalgae,Gibulla umbilicalis,folivorie,Mangal,1,EU,
Lekanesphaera levii,Cyathura carinata,folivorie,Mangal,1,EU,
Aonides oxycephala,Cyathura carinata,folivorie,Mangal,1,EU,
Ampithoe valida,Diopatra neapolitana,folivorie,Mangal,1,EU,
Melita palmata,Diopatra neapolitana,folivorie,Mangal,1,EU,
Cerastoderma edule,Diopatra neapolitana,folivorie,Mangal,1,EU,
Streblospio shrubsolii,Diopatra neapolitana,folivorie,Mangal,1,EU,
Aonides oxycephala,Eteone flava,folivorie,Mangal,1,EU,
Glycera tridactyla,Eteone flava,folivorie,Mangal,1,EU,
Pygospio elegans,Eteone flava,folivorie,Mangal,1,EU,
Aonides oxycephala,Glycera tridactyla,folivorie,Mangal,1,EU,
