plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Ranunculus bulbosus,Lasioglossum marginatum,pollination,EuPPollNet,1,France,
Helianthemum apenninum,Lasioglossum mediterraneum,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Biscutella laevigata,Andrena nitida,pollination,EuPPollNet,1,France,
Biscutella laevigata,Andrena nigroaenea,pollination,EuPPollNet,1,France,
Astragalus monspessulanus,Osmia rufohirta,pollination,EuPPollNet,1,France,
Astragalus monspessulanus,Osmia aurulenta,pollination,EuPPollNet,1,France,
Prunus mahaleb,Paragus haemorrhous,pollination,EuPPollNet,1,France,
Buxus sempervirens,Andrena rufula,pollination,EuPPollNet,1,France,
Buxus sempervirens,Philhelius citrofasciatus,pollination,EuPPollNet,1,France,
Potentilla verna,Lasioglossum pauxillum,pollination,EuPPollNet,3,France,
Primula veris,Chrysotoxum cautum,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Andrena nigroaenea,pollination,EuPPollNet,3,France,
Biscutella laevigata,Andrena gravida,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Lasioglossum bimaculatum,pollination,EuPPollNet,1,France,
Potentilla verna,Andrena nitida,pollination,EuPPollNet,1,France,
Reseda phyteuma,Andrena chrysopyga,pollination,EuPPollNet,1,France,
Astragalus monspessulanus,Apis mellifera,pollination,EuPPollNet,4,France,
Ranunculus bulbosus,Meliscaeva auricollis,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Sphaerophoria scripta,pollination,EuPPollNet,7,France,
Biscutella laevigata,Pipizella zeneggenensis,pollination,EuPPollNet,1,France,
Biscutella laevigata,Sphaerophoria scripta,pollination,EuPPollNet,3,France,
Ranunculus bulbosus,Eupeodes corollae,pollination,EuPPollNet,2,France,
Rhinanthus pumilus,Pipizella zeneggenensis,pollination,EuPPollNet,1,France,
Buxus sempervirens,Chrysotoxum cautum,pollination,EuPPollNet,1,France,
Aphyllanthes monspeliensis,Eupeodes corollae,pollination,EuPPollNet,1,France,
Leucanthemum graminifolium,Eupeodes corollae,pollination,EuPPollNet,2,France,
Biscutella laevigata,Andrena simontornyella,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Lasioglossum albipes,pollination,EuPPollNet,10,France,
Ranunculus bulbosus,Andrena nitida,pollination,EuPPollNet,2,France,
Ranunculus bulbosus,Apis mellifera,pollination,EuPPollNet,1,France,
Hippocrepis comosa,Megachile circumcincta,pollination,EuPPollNet,2,France,
Leucanthemum graminifolium,Nomada armata,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Chelostoma florisomne,pollination,EuPPollNet,7,France,
Trinia glauca,Pipizella virens,pollination,EuPPollNet,1,France,
Helianthemum oelandicum,Andrena ovatula,pollination,EuPPollNet,1,France,
Thymus vulgaris,Eupeodes corollae,pollination,EuPPollNet,1,France,
Astragalus monspessulanus,Eucera hungarica,pollination,EuPPollNet,1,France,
Helianthemum oelandicum,Lasioglossum laevigatum,pollination,EuPPollNet,3,France,
Linum suffruticosum,Chrysotoxum bicinctum,pollination,EuPPollNet,1,France,
Anthyllis montana,Merodon albifrons,pollination,EuPPollNet,1,France,
Helianthemum apenninum,Lasioglossum albocinctum,pollination,EuPPollNet,1,France,
Lotus dorycnium,Lasioglossum bimaculatum,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Nomada armata,pollination,EuPPollNet,1,France,
Biscutella laevigata,Andrena minutula,pollination,EuPPollNet,1,France,
Thymus vulgaris,Helophilus pendulus,pollination,EuPPollNet,1,France,
Linum suffruticosum,Lasioglossum albocinctum,pollination,EuPPollNet,1,France,
Biscutella laevigata,Apis mellifera,pollination,EuPPollNet,2,France,
Ranunculus bulbosus,Chrysotoxum bicinctum,pollination,EuPPollNet,1,France,
Helianthemum oelandicum,Megachile rufescens,pollination,EuPPollNet,1,France,
Ajuga genevensis,Chrysotoxum elegans,pollination,EuPPollNet,1,France,
Helianthemum oelandicum,Chrysotoxum elegans,pollination,EuPPollNet,1,France,
Aphyllanthes monspeliensis,Meliscaeva auricollis,pollination,EuPPollNet,2,France,
Helianthemum apenninum,Merodon albifrons,pollination,EuPPollNet,1,France,
Onosma tricerosperma,Andrena ovatula,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Andrena fabrella,pollination,EuPPollNet,1,France,
Anthyllis vulneraria,Eupeodes corollae,pollination,EuPPollNet,2,France,
Hippocrepis comosa,Meliscaeva auricollis,pollination,EuPPollNet,1,France,
Ornithogalum umbellatum,Philhelius citrofasciatus,pollination,EuPPollNet,1,France,
Anthyllis vulneraria,Eucera hungarica,pollination,EuPPollNet,1,France,
Pentanema montanum,Tetralonia fulvescens,pollination,EuPPollNet,7,France,
Onobrychis supina,Melitta dimidiata,pollination,EuPPollNet,6,France,
Salvia pratensis,Andrena paucisquama,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Seladonia subaurata,pollination,EuPPollNet,1,France,
Onobrychis supina,Anthidium punctatum,pollination,EuPPollNet,6,France,
Fumana ericoides,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Eupeodes corollae,pollination,EuPPollNet,2,France,
Phyteuma orbiculare,Sphaerophoria scripta,pollination,EuPPollNet,5,France,
Biscutella laevigata,Melanostoma mellinum,pollination,EuPPollNet,2,France,
Anthyllis vulneraria,Andrena flavipes,pollination,EuPPollNet,1,France,
Centaurea pectinata,Megachile argentata,pollination,EuPPollNet,1,France,
Armeria arenaria,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Linum suffruticosum,Lasioglossum pauxillum,pollination,EuPPollNet,2,France,
Euphorbia nicaeensis,Syritta pipiens,pollination,EuPPollNet,1,France,
Helichrysum stoechas,Sphecodes ephippius,pollination,EuPPollNet,2,France,
Fumana ericoides,Ceratina cucurbitina,pollination,EuPPollNet,1,France,
Pentanema montanum,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Thymus dolomiticus,Merodon albifrons,pollination,EuPPollNet,6,France,
Armeria arenaria,Apis mellifera,pollination,EuPPollNet,1,France,
Centaurea pectinata,Ceratina cyanea,pollination,EuPPollNet,1,France,
Stachys recta,Rophites algirus,pollination,EuPPollNet,4,France,
Onosma tricerosperma,Bombus hortorum,pollination,EuPPollNet,1,France,
Ononis striata,Osmia tergestensis,pollination,EuPPollNet,1,France,
Anthyllis vulneraria,Anthidium punctatum,pollination,EuPPollNet,3,France,
Anthyllis vulneraria,Osmia gallarum,pollination,EuPPollNet,2,France,
Ononis striata,Megachile argentata,pollination,EuPPollNet,1,France,
Crataegus monogyna,Apis mellifera,pollination,EuPPollNet,57,France,
Anthyllis vulneraria,Merodon albifrons,pollination,EuPPollNet,3,France,
Ononis striata,Anthidium punctatum,pollination,EuPPollNet,2,France,
Onobrychis supina,Eucera cineraria,pollination,EuPPollNet,5,France,
Onobrychis supina,Megachile rufescens,pollination,EuPPollNet,1,France,
Lotus dorycnium,Colletes foveolaris,pollination,EuPPollNet,1,France,
Centaurea pectinata,Osmia rufohirta,pollination,EuPPollNet,1,France,
Sedum album,Hylaeus variegatus,pollination,EuPPollNet,1,France,
Helichrysum stoechas,Platycheirus albimanus,pollination,EuPPollNet,1,France,
Sedum album,Lasioglossum setulellum,pollination,EuPPollNet,1,France,
Sedum album,Hylaeus brevicornis,pollination,EuPPollNet,3,France,
Lotus corniculatus,Chrysotoxum cisalpinum,pollination,EuPPollNet,1,France,
Centaurea pectinata,Anthidium punctatum,pollination,EuPPollNet,2,France,
Phyteuma orbiculare,Anthidium punctatum,pollination,EuPPollNet,1,France,
Thymus dolomiticus,Megachile argentata,pollination,EuPPollNet,1,France,
Teucrium montanum,Anthidium manicatum,pollination,EuPPollNet,2,France,
Euphorbia nicaeensis,Melanostoma mellinum,pollination,EuPPollNet,2,France,
Helichrysum stoechas,Lasioglossum fulvicorne,pollination,EuPPollNet,1,France,
Lotus dorycnium,Lasioglossum subhirtum,pollination,EuPPollNet,2,France,
Onobrychis supina,Eucera clypeata,pollination,EuPPollNet,2,France,
Sedum album,Merodon avidus,pollination,EuPPollNet,1,France,
Centaurea pectinata,Bombus terrestris,pollination,EuPPollNet,1,France,
Lotus dorycnium,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Helianthemum nummularium,Eucera cineraria,pollination,EuPPollNet,1,France,
Arenaria aggregata,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Lotus dorycnium,Hylaeus hyalinatus,pollination,EuPPollNet,2,France,
Lotus dorycnium,Hylaeus signatus,pollination,EuPPollNet,1,France,
Arenaria aggregata,Colletes foveolaris,pollination,EuPPollNet,1,France,
Lotus dorycnium,Hylaeus imparilis,pollination,EuPPollNet,1,France,
Lotus dorycnium,Hylaeus clypearis,pollination,EuPPollNet,1,France,
Biscutella laevigata,Lasioglossum laticeps,pollination,EuPPollNet,1,France,
Teucrium rouyanum,Halictus patellatus,pollination,EuPPollNet,1,France,
Sedum album,Platycheirus albimanus,pollination,EuPPollNet,1,France,
Sedum album,Lasioglossum subhirtum,pollination,EuPPollNet,2,France,
Sedum album,Hylaeus hyalinatus,pollination,EuPPollNet,4,France,
Centaurea pectinata,Ceratina chalybea,pollination,EuPPollNet,2,France,
Euphorbia nicaeensis,Colletes similis,pollination,EuPPollNet,1,France,
Linum suffruticosum,Hoplitis papaveris,pollination,EuPPollNet,2,France,
Salvia pratensis,Ceratina cucurbitina,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Bombus pratorum,pollination,EuPPollNet,41,France,
Salvia pratensis,Lasioglossum pauxillum,pollination,EuPPollNet,3,France,
Phyteuma orbiculare,Halictus patellatus,pollination,EuPPollNet,2,France,
Salvia pratensis,Lasioglossum maurusium,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Andrena curvungula,pollination,EuPPollNet,1,France,
Biscutella laevigata,Lasioglossum lineare,pollination,EuPPollNet,1,France,
Armeria arenaria,Seladonia submediterranea,pollination,EuPPollNet,1,France,
Onobrychis supina,Rhodanthidium septemdentatum,pollination,EuPPollNet,1,France,
Centaurea pectinata,Bombus vestalis,pollination,EuPPollNet,1,France,
Scabiosa triandra,Sphaerophoria scripta,pollination,EuPPollNet,5,France,
Helichrysum stoechas,Andrena flavipes,pollination,EuPPollNet,2,France,
Phyteuma orbiculare,Halictus simplex,pollination,EuPPollNet,1,France,
Pentanema montanum,Halictus simplex,pollination,EuPPollNet,1,France,
Helichrysum stoechas,Andrena minutula,pollination,EuPPollNet,3,France,
Fumana ericoides,Anthidium punctatum,pollination,EuPPollNet,1,France,
Centaurea pectinata,Rhodanthidium septemdentatum,pollination,EuPPollNet,3,France,
Arenaria aggregata,Lasioglossum malachurum,pollination,EuPPollNet,1,France,
Onobrychis supina,Osmia tergestensis,pollination,EuPPollNet,1,France,
Galium pusillum,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Helichrysum stoechas,Lasioglossum aeratum,pollination,EuPPollNet,1,France,
Onobrychis supina,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Arenaria aggregata,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Cynanchica pyrenaica,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Euphrasia salisburgensis,Lasioglossum pauxillum,pollination,EuPPollNet,1,France,
Coronilla minima,Osmia tergestensis,pollination,EuPPollNet,1,France,
Centaurea pectinata,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Onobrychis supina,Hoplitis brachypogon,pollination,EuPPollNet,1,France,
Lotus dorycnium,Andrena vocifera,pollination,EuPPollNet,1,France,
Linum suffruticosum,Osmia tergestensis,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Eucera nigrescens,pollination,EuPPollNet,1,France,
Linum suffruticosum,Lasioglossum tricinctum,pollination,EuPPollNet,1,France,
Arenaria aggregata,Eristalis tenax,pollination,EuPPollNet,1,France,
Arenaria aggregata,Merodon avidus,pollination,EuPPollNet,1,France,
Linum tenuifolium,Merodon avidus,pollination,EuPPollNet,1,France,
Onobrychis supina,Osmia rufohirta,pollination,EuPPollNet,1,France,
Helianthemum nummularium,Ceratina cucurbitina,pollination,EuPPollNet,1,France,
Knautia arvensis,Osmia emarginata,pollination,EuPPollNet,1,France,
Phyteuma orbiculare,Eucera caspica,pollination,EuPPollNet,1,France,
Campanula rapunculus,Chelostoma rapunculi,pollination,EuPPollNet,5,France,
Lavandula angustifolia,Amegilla savignyi,pollination,EuPPollNet,1,France,
Eryngium campestre,Eristalis tenax,pollination,EuPPollNet,5,France,
Eryngium campestre,Seladonia subaurata,pollination,EuPPollNet,11,France,
Scabiosa triandra,Ceratina chalybea,pollination,EuPPollNet,1,France,
Echinops ritro,Halictus fulvipes,pollination,EuPPollNet,2,France,
Campanula rapunculus,Chrysotoxum bicinctum,pollination,EuPPollNet,1,France,
Eryngium campestre,Halictus simplex,pollination,EuPPollNet,4,France,
Echinops ritro,Halictus simplex,pollination,EuPPollNet,5,France,
Echinops ritro,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Echinops ritro,Lasioglossum nigripes,pollination,EuPPollNet,3,France,
Eryngium campestre,Lasioglossum pallens,pollination,EuPPollNet,1,France,
Eryngium campestre,Sphecodes alternatus,pollination,EuPPollNet,1,France,
Eryngium campestre,Coelioxys haemorrhoa,pollination,EuPPollNet,1,France,
Eryngium campestre,Eristalis arbustorum,pollination,EuPPollNet,3,France,
Echinops ritro,Seladonia submediterranea,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Ceratina chalcites,pollination,EuPPollNet,1,France,
Echinops ritro,Halictus quadricinctus,pollination,EuPPollNet,1,France,
Eryngium campestre,Hylaeus communis,pollination,EuPPollNet,2,France,
Eryngium campestre,Megachile argentata,pollination,EuPPollNet,2,France,
Eryngium campestre,Lasioglossum lineare,pollination,EuPPollNet,2,France,
Eryngium campestre,Syritta pipiens,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Seladonia subaurata,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Seladonia submediterranea,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Osmia andrenoides,pollination,EuPPollNet,1,France,
Eryngium campestre,Andrena ovatula,pollination,EuPPollNet,1,France,
Eryngium campestre,Colletes similis,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Eryngium campestre,Sphecodes crassanus,pollination,EuPPollNet,1,France,
Hypericum perforatum,Nomiapis diversipes,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Lasioglossum albocinctum,pollination,EuPPollNet,2,France,
Eryngium campestre,Apis mellifera,pollination,EuPPollNet,6,France,
Lavandula angustifolia,Heriades crenulata,pollination,EuPPollNet,1,France,
Scabiosa triandra,Megachile argentata,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Nomiapis diversipes,pollination,EuPPollNet,1,France,
Echinops ritro,Xylocopa valga,pollination,EuPPollNet,1,France,
Scabiosa triandra,Seladonia subaurata,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Syritta pipiens,pollination,EuPPollNet,1,France,
Cuscuta epithymum,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Daucus carota,Megachile argentata,pollination,EuPPollNet,1,France,
Echinops ritro,Megachile rotundata,pollination,EuPPollNet,1,France,
Fumana ericoides,Ferdinandea aurea,pollination,EuPPollNet,1,France,
Cirsium acaule,Episyrphus balteatus,pollination,EuPPollNet,8,France,
Cherleria capillacea,Episyrphus balteatus,pollination,EuPPollNet,1,France,
Echinops ritro,Ferdinandea aurea,pollination,EuPPollNet,1,France,
Cirsium acaule,Lasioglossum malachurum,pollination,EuPPollNet,1,France,
Echinops ritro,Episyrphus balteatus,pollination,EuPPollNet,2,France,
Echinops ritro,Merodon albifrons,pollination,EuPPollNet,1,France,
Medicago sativa,Ceratina chalybea,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Halictus simplex,pollination,EuPPollNet,2,France,
Scabiosa triandra,Ferdinandea aurea,pollination,EuPPollNet,9,France,
Seseli montanum,Ferdinandea aurea,pollination,EuPPollNet,1,France,
Echinops ritro,Merodon eques,pollination,EuPPollNet,4,France,
Cirsium acaule,Lasioglossum discus,pollination,EuPPollNet,1,France,
Scabiosa triandra,Chrysotoxum cisalpinum,pollination,EuPPollNet,1,France,
Scabiosa triandra,Episyrphus balteatus,pollination,EuPPollNet,3,France,
Echinops ritro,Syrphus vitripennis,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Ceratina chalybea,pollination,EuPPollNet,2,France,
Lavandula angustifolia,Rhodanthidium infuscatum,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Anthophora crassipes,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Megachile centuncularis,pollination,EuPPollNet,3,France,
Lavandula angustifolia,Lasioglossum nigripes,pollination,EuPPollNet,1,France,
Scabiosa triandra,Megachile octosignata,pollination,EuPPollNet,1,France,
Echinops ritro,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Scabiosa triandra,Scaeva dignota,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Merodon albifrons,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Megachile melanopyga,pollination,EuPPollNet,1,France,
Seseli montanum,Merodon albifrons,pollination,EuPPollNet,1,France,
Scabiosa triandra,Lasioglossum medinai,pollination,EuPPollNet,1,France,
Bellis perennis,Syrphus vitripennis,pollination,EuPPollNet,7,France,
Scabiosa triandra,Eupeodes luniger,pollination,EuPPollNet,1,France,
Bellis perennis,Eupeodes luniger,pollination,EuPPollNet,2,France,
Scabiosa triandra,Syrphus torvus,pollination,EuPPollNet,2,France,
Buxus sempervirens,Syrphus ribesii,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Chrysotoxum cisalpinum,pollination,EuPPollNet,1,France,
Scabiosa triandra,Platycheirus albimanus,pollination,EuPPollNet,1,France,
Fumana ericoides,Syrphus vitripennis,pollination,EuPPollNet,1,France,
Bellis perennis,Milesia crabroniformis,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Ceratina dallatorreana,pollination,EuPPollNet,1,France,
Bellis perennis,Merodon albifrons,pollination,EuPPollNet,1,France,
Bellis perennis,Syrphus torvus,pollination,EuPPollNet,2,France,
Lavandula angustifolia,Eupeodes luniger,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Coelioxys conoideus,pollination,EuPPollNet,1,France,
Seseli montanum,Lasioglossum albipes,pollination,EuPPollNet,1,France,
Bellis perennis,Volucella zonaria,pollination,EuPPollNet,1,France,
Lavandula angustifolia,Xylocopa violacea,pollination,EuPPollNet,1,France,
Carex flacca,Melanostoma mellinum,pollination,EuPPollNet,1,France,
Primula veris,Melanostoma mellinum,pollination,EuPPollNet,2,France,
Primula veris,Andrena nigroaenea,pollination,EuPPollNet,4,France,
Primula veris,Osmia bicolor,pollination,EuPPollNet,3,France,
Carex flacca,Andrena cineraria,pollination,EuPPollNet,1,France,
Juniperus communis,Bombus terrestris,pollination,EuPPollNet,1,France,
Prunus spinosa,Andrena nigroaenea,pollination,EuPPollNet,2,France,
Prunus spinosa,Osmia bicolor,pollination,EuPPollNet,2,France,
Prunus spinosa,Andrena cineraria,pollination,EuPPollNet,3,France,
Ranunculus bulbosus,Osmia bicolor,pollination,EuPPollNet,18,France,
Galium pusillum,Andrena nigroaenea,pollination,EuPPollNet,1,France,
Primula veris,Lasioglossum morio,pollination,EuPPollNet,17,France,
Primula veris,Andrena haemorrhoa,pollination,EuPPollNet,1,France,
Vicia sativa,Andrena gravida,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Andrena angustior,pollination,EuPPollNet,2,France,
Ranunculus bulbosus,Lasioglossum villosulum,pollination,EuPPollNet,6,France,
Vicia tetrasperma,Seladonia tumulorum,pollination,EuPPollNet,1,France,
Vicia tetrasperma,Osmia bicolor,pollination,EuPPollNet,2,France,
Crataegus monogyna,Andrena nigroaenea,pollination,EuPPollNet,2,France,
Vicia tetrasperma,Bombus lapidarius,pollination,EuPPollNet,8,France,
Dactylis glomerata,Bombus lapidarius,pollination,EuPPollNet,1,France,
Ranunculus bulbosus,Andrena haemorrhoa,pollination,EuPPollNet,1,France,
Vicia tetrasperma,Apis mellifera,pollination,EuPPollNet,3,France,
Ranunculus bulbosus,Nomada goodeniana,pollination,EuPPollNet,3,France,
Ranunculus bulbosus,Seladonia tumulorum,pollination,EuPPollNet,34,France,
Leucanthemum vulgare,Hylaeus brevicornis,pollination,EuPPollNet,1,France,
Tragopogon pratensis,Syrphus ribesii,pollination,EuPPollNet,1,France,
Vicia sativa,Bombus lapidarius,pollination,EuPPollNet,3,France,
Galium mollugo,Episyrphus balteatus,pollination,EuPPollNet,48,France,
Galium mollugo,Sphecodes ferruginatus,pollination,EuPPollNet,1,France,
Myosotis arvensis,Paragus haemorrhous,pollination,EuPPollNet,1,France,
Leontodon hispidus,Chrysotoxum bicinctum,pollination,EuPPollNet,3,France,
Galium mollugo,Eupeodes corollae,pollination,EuPPollNet,11,France,
Galium pusillum,Episyrphus balteatus,pollination,EuPPollNet,1,France,
Lotus corniculatus,Seladonia tumulorum,pollination,EuPPollNet,29,France,
Galium mollugo,Syrphus ribesii,pollination,EuPPollNet,1,France,
Linum catharticum,Eupeodes corollae,pollination,EuPPollNet,3,France,
Lotus corniculatus,Lasioglossum punctatissimum,pollination,EuPPollNet,1,France,
Leucanthemum vulgare,Lasioglossum laticeps,pollination,EuPPollNet,1,France,
Galium pusillum,Syrphus ribesii,pollination,EuPPollNet,1,France,
Leucanthemum vulgare,Andrena minutula,pollination,EuPPollNet,1,France,
Leucanthemum vulgare,Sphecodes hyalinatus,pollination,EuPPollNet,4,France,
Leucanthemum vulgare,Lasioglossum fulvicorne,pollination,EuPPollNet,5,France,
Vicia tetrasperma,Andrena wilkella,pollination,EuPPollNet,2,France,
Vicia tetrasperma,Bombus terrestris,pollination,EuPPollNet,2,France,
Thymus praecox,Ceratina cyanea,pollination,EuPPollNet,1,France,
Thymus praecox,Lasioglossum laticeps,pollination,EuPPollNet,2,France,
Thymus praecox,Lasioglossum pauxillum,pollination,EuPPollNet,3,France,
Thymus praecox,Lasioglossum morio,pollination,EuPPollNet,8,France,
Thymus praecox,Eupeodes corollae,pollination,EuPPollNet,12,France,
Reseda lutea,Hylaeus brevicornis,pollination,EuPPollNet,2,France,
Reseda lutea,Hylaeus dilatatus,pollination,EuPPollNet,1,France,
Vicia tetrasperma,Eupeodes corollae,pollination,EuPPollNet,1,France,
Vicia tetrasperma,Bombus pascuorum,pollination,EuPPollNet,1,France,
Thymus praecox,Seladonia tumulorum,pollination,EuPPollNet,13,France,
Myosotis arvensis,Eupeodes corollae,pollination,EuPPollNet,1,France,
Leucanthemum vulgare,Hylaeus dilatatus,pollination,EuPPollNet,1,France,
Galium mollugo,Eristalis arbustorum,pollination,EuPPollNet,1,France,
Thymus praecox,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Lotus corniculatus,Eupeodes corollae,pollination,EuPPollNet,6,France,
Melilotus altissimus,Bombus lapidarius,pollination,EuPPollNet,4,France,
Crepis capillaris,Scaeva pyrastri,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Episyrphus balteatus,pollination,EuPPollNet,11,France,
Origanum vulgare,Episyrphus balteatus,pollination,EuPPollNet,6,France,
Blackstonia perfoliata,Osmia spinulosa,pollination,EuPPollNet,1,France,
Hieracium lachenalii,Scaeva pyrastri,pollination,EuPPollNet,1,France,
Origanum vulgare,Eupeodes corollae,pollination,EuPPollNet,2,France,
Hieracium lachenalii,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Ononis spinosa,Andrena wilkella,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Lasioglossum albipes,pollination,EuPPollNet,1,France,
Origanum vulgare,Melanostoma mellinum,pollination,EuPPollNet,1,France,
Hieracium lachenalii,Episyrphus balteatus,pollination,EuPPollNet,1,France,
Clinopodium vulgare,Bombus lapidarius,pollination,EuPPollNet,12,France,
Knautia arvensis,Ceratina cyanea,pollination,EuPPollNet,5,France,
Blackstonia perfoliata,Seladonia tumulorum,pollination,EuPPollNet,6,France,
Knautia arvensis,Seladonia tumulorum,pollination,EuPPollNet,25,France,
Vicia cracca,Seladonia tumulorum,pollination,EuPPollNet,2,France,
Galium mollugo,Melanostoma mellinum,pollination,EuPPollNet,4,France,
Blackstonia perfoliata,Ceratina cyanea,pollination,EuPPollNet,1,France,
Vicia cracca,Andrena wilkella,pollination,EuPPollNet,1,France,
Lotus corniculatus,Andrena wilkella,pollination,EuPPollNet,10,France,
Blackstonia perfoliata,Hylaeus gredleri,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Eristalis tenax,pollination,EuPPollNet,2,France,
Vicia cracca,Bombus vestalis,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Hylaeus brevicornis,pollination,EuPPollNet,1,France,
Crepis capillaris,Helophilus trivittatus,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Lasioglossum morio,pollination,EuPPollNet,3,France,
Blackstonia perfoliata,Eristalis arbustorum,pollination,EuPPollNet,1,France,
Hieracium lachenalii,Hylaeus incongruus,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Megachile versicolor,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Andrena flavipes,pollination,EuPPollNet,1,France,
Hieracium lachenalii,Seladonia tumulorum,pollination,EuPPollNet,2,France,
Hieracium lachenalii,Lasioglossum morio,pollination,EuPPollNet,1,France,
Knautia arvensis,Lasioglossum albipes,pollination,EuPPollNet,7,France,
Hieracium lachenalii,Lasioglossum villosulum,pollination,EuPPollNet,1,France,
Achillea millefolium,Hylaeus gredleri,pollination,EuPPollNet,1,France,
Achillea millefolium,Sphecodes ferruginatus,pollination,EuPPollNet,5,France,
Achillea millefolium,Sphecodes hyalinatus,pollination,EuPPollNet,11,France,
Vicia cracca,Lasioglossum fulvicorne,pollination,EuPPollNet,3,France,
Vicia cracca,Lasioglossum subhirtum,pollination,EuPPollNet,1,France,
Pimpinella saxifraga,Lasioglossum leucopus,pollination,EuPPollNet,2,France,
Hieracium lachenalii,Lasioglossum calceatum,pollination,EuPPollNet,1,France,
Origanum vulgare,Sphecodes hyalinatus,pollination,EuPPollNet,1,France,
Galium mollugo,Anthidiellum strigatum,pollination,EuPPollNet,1,France,
Knautia arvensis,Megachile willughbiella,pollination,EuPPollNet,1,France,
Blackstonia perfoliata,Lasioglossum villosulum,pollination,EuPPollNet,5,France,
Pimpinella saxifraga,Andrena minutuloides,pollination,EuPPollNet,12,France,
Cirsium acaule,Bombus lapidarius,pollination,EuPPollNet,65,France,
Melilotus altissimus,Lasioglossum albipes,pollination,EuPPollNet,1,France,
Origanum vulgare,Helophilus pendulus,pollination,EuPPollNet,5,France,
Crepis capillaris,Bombus lapidarius,pollination,EuPPollNet,6,France,
Centaurea jacea,Eristalis nemorum,pollination,EuPPollNet,9,France,
Blackstonia perfoliata,Sphaerophoria scripta,pollination,EuPPollNet,1,France,
Jacobaea vulgaris,Lasioglossum calceatum,pollination,EuPPollNet,12,France,
Campanula rotundifolia,Bombus lapidarius,pollination,EuPPollNet,18,France,
Origanum vulgare,Eristalis nemorum,pollination,EuPPollNet,1,France,
Origanum vulgare,Ceratina cyanea,pollination,EuPPollNet,1,France,
Pimpinella saxifraga,Hylaeus dilatatus,pollination,EuPPollNet,4,France,
Centaurea jacea,Rhingia campestris,pollination,EuPPollNet,13,France,
Knautia arvensis,Rhingia campestris,pollination,EuPPollNet,9,France,
Cirsium acaule,Rhingia campestris,pollination,EuPPollNet,9,France,
Solidago virgaurea,Lasioglossum fulvicorne,pollination,EuPPollNet,4,France,
Cirsium acaule,Eupeodes luniger,pollination,EuPPollNet,1,France,
