plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Heracleum mantegazzianum,Eristalis intricarius,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Eusphalerum luteum,pollination,DoPI,1,GB,
Heracleum sphondylium,Fannia canicularis,pollination,DoPI,1,GB,
Heracleum sphondylium,Fannia subsimilis,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Grypocoris stysi,pollination,DoPI,1,GB,
Heracleum sphondylium,Hilara maura,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Hydrotaea irritans,pollination,DoPI,1,GB,
Heracleum sphondylium,Hydrotaea irritans,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Lucilia illustris,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Micropterix aruncella,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Morellia hortorum,pollination,DoPI,1,GB,
Heracleum sphondylium,Morellia hortorum,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Myathropa florea,pollination,DoPI,1,GB,
Heracleum sphondylium,Nephrotoma appendiculata,pollination,DoPI,1,GB,
Heracleum sphondylium,Orthops campestris,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Orthops campestris,pollination,DoPI,1,GB,
Heracleum sphondylium,Oscinella frit,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Pammene aurana,pollination,DoPI,1,GB,
Heracleum sphondylium,Pammene aurana,pollination,DoPI,1,GB,
Heracleum sphondylium,Panorpa germanica,pollination,DoPI,1,GB,
Heracleum sphondylium,Paradelia intersecta,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Paregle audacula,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Pegoplata infirma,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Phaonia serva,pollination,DoPI,1,GB,
Heracleum sphondylium,Pimpla aquilonia,pollination,DoPI,1,GB,
Heracleum sphondylium,Platypalpus agilis,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Platypalpus agilis,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Rhagonycha fulva,pollination,DoPI,1,GB,
Heracleum sphondylium,Rhamphomyia nigripennis,pollination,DoPI,2,GB,
Heracleum sphondylium,Sarcophaga subvicina,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Sarcophaga subvicina,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Scathophaga stercoraria,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Sepsis cynipsea,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Serratella ignita,pollination,DoPI,1,GB,
Heracleum sphondylium,Serratella ignita,pollination,DoPI,1,GB,
Heracleum mantegazzianum,Thricops nigrifrons,pollination,DoPI,1,GB,
Heracleum sphondylium,Xanthochlorus ornatus,pollination,DoPI,1,GB,
Trifolium pratense,Bombus hypnorum,pollination,DoPI,1,GB,
Hedera helix,Mellinus arvensis,pollination,DoPI,1,GB,
Hedera helix,Polygonia c-album,pollination,DoPI,1,GB,
Dianthus barbatus,Autographa bractea,pollination,DoPI,1,GB,
Lonicera periclymenum,Autographa bractea,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis rustica,pollination,DoPI,6,GB,
Anthriscus sylvestris,Athous haemorrhoidalis,pollination,DoPI,19,GB,
Anthriscus sylvestris,Malachius bipustulatus,pollination,DoPI,11,GB,
Anthriscus sylvestris,Anaspis maculata,pollination,DoPI,38,GB,
Heracleum sphondylium,Ceutorhynchus obstrictus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Propylea quattuordecimpunctata,pollination,DoPI,8,GB,
Anthriscus sylvestris,Crepidodera aurata,pollination,DoPI,4,GB,
Anthriscus sylvestris,Aplotarsus incanus,pollination,DoPI,3,GB,
Heracleum sphondylium,Cantharis lateralis,pollination,DoPI,1,GB,
Anthriscus sylvestris,Protapion trifolii,pollination,DoPI,1,GB,
Anthriscus sylvestris,Ceutorhynchus obstrictus,pollination,DoPI,6,GB,
Anthriscus sylvestris,Bruchus rufimanus,pollination,DoPI,14,GB,
Anthriscus sylvestris,Chilocorus renipustulatus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Anaspis frontalis,pollination,DoPI,10,GB,
Anthriscus sylvestris,Altica brevicollis,pollination,DoPI,1,GB,
Anthriscus sylvestris,Agriotes acuminatus,pollination,DoPI,9,GB,
Anthriscus sylvestris,Pyrochroa serraticornis,pollination,DoPI,1,GB,
Anthriscus sylvestris,Archarius salicivorus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Grammoptera ruficornis,pollination,DoPI,2,GB,
Anthriscus sylvestris,Oedemera nobilis,pollination,DoPI,2,GB,
Anthriscus sylvestris,Anaspis garneysi,pollination,DoPI,5,GB,
Anthriscus sylvestris,Byturus tomentosus,pollination,DoPI,10,GB,
Anthriscus sylvestris,Byturus ochraceus,pollination,DoPI,14,GB,
Heracleum sphondylium,Anaspis garneysi,pollination,DoPI,12,GB,
Heracleum sphondylium,Archarius pyrrhoceras,pollination,DoPI,1,GB,
Heracleum sphondylium,Anaspis pulicaria,pollination,DoPI,130,GB,
Heracleum sphondylium,Anaspis regimbarti,pollination,DoPI,9,GB,
Torilis japonica,Anaspis frontalis,pollination,DoPI,1,GB,
Torilis japonica,Anaspis garneysi,pollination,DoPI,1,GB,
Torilis japonica,Anaspis maculata,pollination,DoPI,12,GB,
Heracleum sphondylium,Anaspis frontalis,pollination,DoPI,7,GB,
Heracleum sphondylium,Anaspis fasciata,pollination,DoPI,13,GB,
Torilis japonica,Anthrenus verbasci,pollination,DoPI,5,GB,
Heracleum sphondylium,Stenurella melanura,pollination,DoPI,2,GB,
Heracleum sphondylium,Anthrenus verbasci,pollination,DoPI,84,GB,
Conium maculatum,Mordellochroa abdominalis,pollination,DoPI,1,GB,
Conium maculatum,Anaspis fasciata,pollination,DoPI,1,GB,
Conium maculatum,Anaspis maculata,pollination,DoPI,9,GB,
Conium maculatum,Anaspis pulicaria,pollination,DoPI,3,GB,
Conium maculatum,Anaspis regimbarti,pollination,DoPI,2,GB,
Chaerophyllum temulum,Anaspis maculata,pollination,DoPI,15,GB,
Torilis japonica,Anaspis pulicaria,pollination,DoPI,9,GB,
Chaerophyllum temulum,Byturus ochraceus,pollination,DoPI,1,GB,
Chaerophyllum temulum,Grammoptera ruficornis,pollination,DoPI,5,GB,
Chaerophyllum temulum,Kibunea minuta,pollination,DoPI,1,GB,
Chaerophyllum temulum,Anaspis pulicaria,pollination,DoPI,9,GB,
Chaerophyllum temulum,Anaspis regimbarti,pollination,DoPI,3,GB,
Torilis japonica,Cantharis lateralis,pollination,DoPI,1,GB,
Torilis japonica,Cantharis rufa,pollination,DoPI,1,GB,
Torilis japonica,Cantharis cryptica,pollination,DoPI,1,GB,
Chaerophyllum temulum,Demetrias atricapillus,pollination,DoPI,1,GB,
Chaerophyllum temulum,Oedemera nobilis,pollination,DoPI,1,GB,
Heracleum sphondylium,Alosterna tabacicolor,pollination,DoPI,1,GB,
Torilis japonica,Bruchidius varius,pollination,DoPI,1,GB,
Heracleum sphondylium,Bruchus rufimanus,pollination,DoPI,2,GB,
Heracleum sphondylium,Athous haemorrhoidalis,pollination,DoPI,1,GB,
Heracleum sphondylium,Anaspis costai,pollination,DoPI,14,GB,
Torilis japonica,Crepidodera plutus,pollination,DoPI,1,GB,
Torilis japonica,Phaedon cochleariae,pollination,DoPI,1,GB,
Torilis japonica,Anaspis regimbarti,pollination,DoPI,1,GB,
Heracleum sphondylium,Dasytes plumbeus,pollination,DoPI,2,GB,
Heracleum sphondylium,Byturus ochraceus,pollination,DoPI,4,GB,
Heracleum sphondylium,Aplotarsus incanus,pollination,DoPI,1,GB,
Conium maculatum,Anthrenus verbasci,pollination,DoPI,2,GB,
Heracleum sphondylium,Anthrenus fuscus,pollination,DoPI,11,GB,
Heracleum sphondylium,Mordellistena variegata,pollination,DoPI,8,GB,
Anthriscus sylvestris,Curculio glandium,pollination,DoPI,7,GB,
Anthriscus sylvestris,Brachypterus urticae,pollination,DoPI,6,GB,
Aegopodium podagraria,Cantharis rustica,pollination,DoPI,1,GB,
Aegopodium podagraria,Propylea quattuordecimpunctata,pollination,DoPI,1,GB,
Aegopodium podagraria,Athous haemorrhoidalis,pollination,DoPI,1,GB,
Anthriscus sylvestris,Anthrenus fuscus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Malthodes marginatus,pollination,DoPI,6,GB,
Anthriscus sylvestris,Agriotes pallidulus,pollination,DoPI,26,GB,
Anthriscus sylvestris,Kibunea minuta,pollination,DoPI,4,GB,
Anthriscus sylvestris,Bruchus loti,pollination,DoPI,1,GB,
Anthriscus sylvestris,Ampedus elongantulus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Athous vittatus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis livida,pollination,DoPI,3,GB,
Anthriscus sylvestris,Phyllopertha horticola,pollination,DoPI,3,GB,
Conopodium majus,Anthrenus verbasci,pollination,DoPI,1,GB,
Conopodium majus,Anthocomus fasciatus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis decipiens,pollination,DoPI,4,GB,
Conopodium majus,Curculio glandium,pollination,DoPI,1,GB,
Conopodium majus,Anaspis fasciata,pollination,DoPI,1,GB,
Anthriscus sylvestris,Anaspis fasciata,pollination,DoPI,10,GB,
Anthriscus sylvestris,Nalassus laevioctostriatus,pollination,DoPI,1,GB,
Conopodium majus,Malthodes marginatus,pollination,DoPI,1,GB,
Conopodium majus,Agriotes pallidulus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Archarius pyrrhoceras,pollination,DoPI,1,GB,
Anthriscus sylvestris,Curculio venosus,pollination,DoPI,1,GB,
Oenanthe crocata,Propylea quattuordecimpunctata,pollination,DoPI,1,GB,
Anthriscus sylvestris,Anaglyptus mysticus,pollination,DoPI,2,GB,
Anthriscus sylvestris,Clytus arietis,pollination,DoPI,2,GB,
Anthriscus sylvestris,Anaspis regimbarti,pollination,DoPI,2,GB,
Anthriscus sylvestris,Meligethes atratus,pollination,DoPI,7,GB,
Anthriscus sylvestris,Mordellochroa abdominalis,pollination,DoPI,2,GB,
Anthriscus sylvestris,Anaspis pulicaria,pollination,DoPI,1,GB,
Anthriscus sylvestris,Crepidodera plutus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis flavilabris,pollination,DoPI,1,GB,
Anthriscus sylvestris,Agriotes sputator,pollination,DoPI,1,GB,
Anthriscus sylvestris,Alosterna tabacicolor,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis fusca,pollination,DoPI,1,GB,
Anthriscus sylvestris,Cantharis pellucida,pollination,DoPI,2,GB,
Aegopodium podagraria,Byturus ochraceus,pollination,DoPI,4,GB,
Aegopodium podagraria,Grammoptera ruficornis,pollination,DoPI,6,GB,
Aegopodium podagraria,Anthrenus verbasci,pollination,DoPI,11,GB,
Aegopodium podagraria,Anaspis fasciata,pollination,DoPI,7,GB,
Aegopodium podagraria,Anaspis maculata,pollination,DoPI,4,GB,
Aegopodium podagraria,Anaspis pulicaria,pollination,DoPI,11,GB,
Aegopodium podagraria,Anaspis costai,pollination,DoPI,3,GB,
Aegopodium podagraria,Molorchus minor,pollination,DoPI,1,GB,
Aegopodium podagraria,Pachytodes cerambyciformis,pollination,DoPI,1,GB,
Aegopodium podagraria,Anaspis frontalis,pollination,DoPI,3,GB,
Conium maculatum,Grammoptera ruficornis,pollination,DoPI,1,GB,
Heracleum sphondylium,Brachypterus urticae,pollination,DoPI,1,GB,
Heracleum sphondylium,Mordellochroa abdominalis,pollination,DoPI,2,GB,
Aegopodium podagraria,Mordellochroa abdominalis,pollination,DoPI,2,GB,
Aegopodium podagraria,Anaspis garneysi,pollination,DoPI,1,GB,
Aegopodium podagraria,Anaspis rufilabris,pollination,DoPI,1,GB,
Heracleum sphondylium,Chrysolina polita,pollination,DoPI,1,GB,
Heracleum sphondylium,Antherophagus pallens,pollination,DoPI,1,GB,
Heracleum sphondylium,Anaspis rufilabris,pollination,DoPI,1,GB,
Chaerophyllum temulum,Alosterna tabacicolor,pollination,DoPI,1,GB,
Chaerophyllum temulum,Glaphyra umbellatarum,pollination,DoPI,1,GB,
Chaerophyllum temulum,Agriotes pallidulus,pollination,DoPI,3,GB,
Chaerophyllum temulum,Anaspis costai,pollination,DoPI,3,GB,
Aegopodium podagraria,Harmonia axyridis,pollination,DoPI,1,GB,
Aegopodium podagraria,Agriotes pallidulus,pollination,DoPI,1,GB,
Aegopodium podagraria,Meligethes atratus,pollination,DoPI,1,GB,
Aegopodium podagraria,Oedemera lurida,pollination,DoPI,1,GB,
Oenanthe crocata,Anaspis maculata,pollination,DoPI,9,GB,
Oenanthe crocata,Anaspis pulicaria,pollination,DoPI,5,GB,
Oenanthe crocata,Glaphyra umbellatarum,pollination,DoPI,1,GB,
Oenanthe crocata,Meligethes atratus,pollination,DoPI,2,GB,
Oenanthe crocata,Rhagonycha limbata,pollination,DoPI,1,GB,
Oenanthe crocata,Grammoptera ruficornis,pollination,DoPI,4,GB,
Oenanthe crocata,Rutpela maculata,pollination,DoPI,2,GB,
Oenanthe crocata,Agriotes pallidulus,pollination,DoPI,3,GB,
Oenanthe crocata,Mordellistena pumila,pollination,DoPI,1,GB,
Oenanthe crocata,Oedemera lurida,pollination,DoPI,1,GB,
Oenanthe crocata,Anaspis fasciata,pollination,DoPI,4,GB,
Oenanthe crocata,Anthrenus fuscus,pollination,DoPI,1,GB,
Oenanthe crocata,Anthrenus verbasci,pollination,DoPI,3,GB,
Chaerophyllum temulum,Anthrenus fuscus,pollination,DoPI,1,GB,
Chaerophyllum temulum,Anthrenus verbasci,pollination,DoPI,4,GB,
Oenanthe crocata,Malachius bipustulatus,pollination,DoPI,1,GB,
Aegopodium podagraria,Anaspis lurida,pollination,DoPI,1,GB,
Oenanthe crocata,Anaspis garneysi,pollination,DoPI,2,GB,
Chaerophyllum temulum,Clytus arietis,pollination,DoPI,1,GB,
Chaerophyllum temulum,Mordellochroa abdominalis,pollination,DoPI,2,GB,
Heracleum sphondylium,Pseudovadonia livida,pollination,DoPI,1,GB,
Chaerophyllum temulum,Anaspis frontalis,pollination,DoPI,1,GB,
Chaerophyllum temulum,Anaspis rufilabris,pollination,DoPI,1,GB,
Chaerophyllum temulum,Eusphalerum luteum,pollination,DoPI,1,GB,
Oenanthe crocata,Cantharis lateralis,pollination,DoPI,1,GB,
Oenanthe crocata,Cantharis pellucida,pollination,DoPI,1,GB,
Heracleum sphondylium,Harmonia axyridis,pollination,DoPI,3,GB,
Oenanthe crocata,Alosterna tabacicolor,pollination,DoPI,1,GB,
Aegopodium podagraria,Stenurella melanura,pollination,DoPI,1,GB,
Conium maculatum,Anaspis costai,pollination,DoPI,1,GB,
Heracleum sphondylium,Propylea quattuordecimpunctata,pollination,DoPI,4,GB,
Torilis japonica,Coccinella septempunctata,pollination,DoPI,1,GB,
Heracleum sphondylium,Mordellistena neuwaldeggiana,pollination,DoPI,1,GB,
Heracleum sphondylium,Mordellistena humeralis,pollination,DoPI,1,GB,
Heracleum sphondylium,Subcoccinella vigintiquattuorpunctata,pollination,DoPI,1,GB,
Anthriscus sylvestris,Liparus coronatus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Phyllobius pyri,pollination,DoPI,1,GB,
Anthriscus sylvestris,Brachypterus glaber,pollination,DoPI,1,GB,
Anthriscus sylvestris,Phyllobius roboretanus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Crepidodera fulvicornis,pollination,DoPI,1,GB,
Anthriscus sylvestris,Anthrenus verbasci,pollination,DoPI,3,GB,
Anthriscus sylvestris,Bruchidius varius,pollination,DoPI,1,GB,
Anthriscus sylvestris,Phaedon tumidulus,pollination,DoPI,1,GB,
Anthriscus sylvestris,Chrysolina oricalcia,pollination,DoPI,1,GB,
Torilis japonica,Agriotes acuminatus,pollination,DoPI,2,GB,
Torilis japonica,Agriotes pallidulus,pollination,DoPI,1,GB,
Heracleum sphondylium,Phyllopertha horticola,pollination,DoPI,1,GB,
Torilis japonica,Chrysolina oricalcia,pollination,DoPI,1,GB,
Torilis japonica,Mordellochroa abdominalis,pollination,DoPI,2,GB,
Aegopodium podagraria,Anthrenus fuscus,pollination,DoPI,1,GB,
Heracleum sphondylium,Agriotes acuminatus,pollination,DoPI,1,GB,
Chaerophyllum temulum,Anaspis garneysi,pollination,DoPI,1,GB,
Heracleum sphondylium,Agriotes pallidulus,pollination,DoPI,1,GB,
Heracleum sphondylium,Anaspis lurida,pollination,DoPI,1,GB,
Lolium perenne,Acanthiophilus helianthi,pollination,DoPI,1,GB,
Cardamine pratensis,Adia cinerella,pollination,DoPI,1,GB,
Leucanthemum vulgare,Adia cinerella,pollination,DoPI,4,GB,
Centaurea nigra,Adia cinerella,pollination,DoPI,2,GB,
Geranium pratense,Adia cinerella,pollination,DoPI,1,GB,
Cichorium intybus,Adia cinerella,pollination,DoPI,2,GB,
Lolium perenne,Amara similata,pollination,DoPI,1,GB,
Ranunculus repens,Andrena cineraria,pollination,DoPI,2,GB,
Ranunculus acris,Andrena haemorrhoa,pollination,DoPI,3,GB,
Ranunculus repens,Andrena nigroaenea,pollination,DoPI,2,GB,
Ranunculus repens,Andrena nitida,pollination,DoPI,4,GB,
Bellis perennis,Anthomyia liturata,pollination,DoPI,1,GB,
Trifolium repens,Anthomyia liturata,pollination,DoPI,3,GB,
Taraxacum officinale,Anthomyia liturata,pollination,DoPI,1,GB,
Holcus lanatus,Anthomyia liturata,pollination,DoPI,2,GB,
Lolium perenne,Anthomyia liturata,pollination,DoPI,17,GB,
Agrostis stolonifera,Anthomyia liturata,pollination,DoPI,1,GB,
Phleum pratense,Anthomyia liturata,pollination,DoPI,1,GB,
Prunella vulgaris,Apis mellifera,pollination,DoPI,1,GB,
Lolium perenne,Apis mellifera,pollination,DoPI,2,GB,
Lolium perenne,Athous bicolor,pollination,DoPI,1,GB,
Cichorium intybus,Azelia zetterstedtii,pollination,DoPI,1,GB,
Lolium perenne,Bellardia pandia,pollination,DoPI,1,GB,
Dactylis glomerata,Bellardia pandia,pollination,DoPI,2,GB,
Phleum pratense,Bellardia pandia,pollination,DoPI,2,GB,
Taraxacum officinale,Bellardia vulgaris,pollination,DoPI,6,GB,
Leucanthemum vulgare,Bellardia vulgaris,pollination,DoPI,1,GB,
Phleum pratense,Bellardia vulgaris,pollination,DoPI,18,GB,
Agrostis stolonifera,Bellardia vulgaris,pollination,DoPI,1,GB,
Dactylis glomerata,Bellardia vulgaris,pollination,DoPI,12,GB,
Lolium perenne,Bellardia vulgaris,pollination,DoPI,36,GB,
Holcus lanatus,Bellardia vulgaris,pollination,DoPI,7,GB,
Cichorium intybus,Bellardia vulgaris,pollination,DoPI,9,GB,
Centaurea nigra,Bellardia vulgaris,pollination,DoPI,4,GB,
Ranunculus repens,Bicellaria sulcata,pollination,DoPI,1,GB,
Agrostis stolonifera,Bicellaria vana,pollination,DoPI,2,GB,
Dactylis glomerata,Bicellaria vana,pollination,DoPI,9,GB,
Dactylis glomerata,Bombus terrestris,pollination,DoPI,1,GB,
Lolium perenne,Botanophila fugax,pollination,DoPI,1,GB,
Cardamine pratensis,Botanophila striolata,pollination,DoPI,1,GB,
Taraxacum officinale,Botanophila striolata,pollination,DoPI,2,GB,
Cerastium fontanum,Botanophila striolata,pollination,DoPI,1,GB,
Alopecurus pratensis,Botanophila striolata,pollination,DoPI,1,GB,
Leucanthemum vulgare,Botanophila striolata,pollination,DoPI,2,GB,
Agrostis stolonifera,Botanophila striolata,pollination,DoPI,1,GB,
Phleum pratense,Botanophila striolata,pollination,DoPI,1,GB,
Holcus lanatus,Botanophila striolata,pollination,DoPI,3,GB,
Lolium perenne,Botanophila striolata,pollination,DoPI,1,GB,
Cichorium intybus,Botanophila striolata,pollination,DoPI,1,GB,
Dactylis glomerata,Botanophila striolata,pollination,DoPI,2,GB,
Holcus lanatus,Brontaea humilis,pollination,DoPI,1,GB,
Lolium perenne,Calliphora vicina,pollination,DoPI,1,GB,
Rumex obtusifolius,Cantharis lateralis,pollination,DoPI,1,GB,
Rumex obtusifolius,Cantharis flavilabris,pollination,DoPI,3,GB,
Taraxacum officinale,Cantharis flavilabris,pollination,DoPI,1,GB,
Plantago major,Cantharis rustica,pollination,DoPI,1,GB,
Plantago lanceolata,Cantharis rustica,pollination,DoPI,1,GB,
Cynosurus cristatus,Cerodontha denticornis,pollination,DoPI,1,GB,
Trifolium repens,Cetema neglectum,pollination,DoPI,1,GB,
Ranunculus repens,Cetema neglectum,pollination,DoPI,3,GB,
Ranunculus acris,Cetema paramyopina,pollination,DoPI,1,GB,
Rumex obtusifolius,Cetema paramyopina,pollination,DoPI,1,GB,
Taraxacum officinale,Cetema paramyopina,pollination,DoPI,1,GB,
Centaurea nigra,Cetema paramyopina,pollination,DoPI,1,GB,
Ranunculus repens,Cetema paramyopina,pollination,DoPI,1,GB,
Capsella bursa-pastoris,Ceutorhynchus erysimi,pollination,DoPI,1,GB,
Holcus lanatus,Chaetorellia jaceae,pollination,DoPI,1,GB,
Phleum pratense,Cheilosia griseiventris,pollination,DoPI,1,GB,
Ranunculus repens,Cheilosia latifrons,pollination,DoPI,3,GB,
Ranunculus acris,Cheilosia latifrons,pollination,DoPI,2,GB,
Ranunculus acris,Cheilosia pagana,pollination,DoPI,1,GB,
Cerastium fontanum,Cheilosia pagana,pollination,DoPI,1,GB,
Crepis capillaris,Cheilosia pagana,pollination,DoPI,2,GB,
Ranunculus repens,Chloromyia formosa,pollination,DoPI,8,GB,
Lolium perenne,Chloromyia formosa,pollination,DoPI,5,GB,
Rumex obtusifolius,Chloromyia formosa,pollination,DoPI,2,GB,
Ranunculus acris,Chloromyia formosa,pollination,DoPI,2,GB,
Agrostis stolonifera,Chloromyia formosa,pollination,DoPI,1,GB,
Phleum pratense,Chloromyia formosa,pollination,DoPI,1,GB,
Holcus lanatus,Chloromyia formosa,pollination,DoPI,1,GB,
Trifolium pratense,Chloromyia formosa,pollination,DoPI,1,GB,
Ranunculus repens,Chromatomyia nigra,pollination,DoPI,2,GB,
Lolium perenne,Chrysotus monochaetus,pollination,DoPI,1,GB,
Ranunculus repens,Coccidula rufa,pollination,DoPI,1,GB,
Phleum pratense,Coccidula rufa,pollination,DoPI,1,GB,
Dactylis glomerata,Coccidula rufa,pollination,DoPI,1,GB,
Ranunculus repens,Coccinella septempunctata,pollination,DoPI,1,GB,
Taraxacum officinale,Coccinella septempunctata,pollination,DoPI,1,GB,
Anthriscus sylvestris,Coccinella septempunctata,pollination,DoPI,1,GB,
Rumex obtusifolius,Coccinella septempunctata,pollination,DoPI,2,GB,
Lolium perenne,Coccinella septempunctata,pollination,DoPI,2,GB,
Dactylis glomerata,Coccinella septempunctata,pollination,DoPI,1,GB,
Leucanthemum vulgare,Coenosia tigrina,pollination,DoPI,1,GB,
Lolium perenne,Coenosia tigrina,pollination,DoPI,26,GB,
Phleum pratense,Coenosia tigrina,pollination,DoPI,7,GB,
Holcus lanatus,Coenosia tigrina,pollination,DoPI,5,GB,
Cichorium intybus,Coenosia tigrina,pollination,DoPI,5,GB,
Centaurea nigra,Coenosia tigrina,pollination,DoPI,2,GB,
Dactylis glomerata,Coenosia tigrina,pollination,DoPI,1,GB,
Ranunculus repens,Coproica ferruginata,pollination,DoPI,1,GB,
Ranunculus acris,Copromyza equina,pollination,DoPI,1,GB,
Ranunculus acris,Copromyza nigrina,pollination,DoPI,1,GB,
Ranunculus repens,Copromyza nigrina,pollination,DoPI,2,GB,
Ranunculus repens,Delia florilega,pollination,DoPI,1,GB,
Stellaria media,Delia platura,pollination,DoPI,1,GB,
Lolium perenne,Delia platura,pollination,DoPI,2,GB,
Holcus lanatus,Delia platura,pollination,DoPI,1,GB,
Dactylis glomerata,Delia platura,pollination,DoPI,2,GB,
Dactylis glomerata,Dilophus febrilis,pollination,DoPI,3,GB,
Lolium perenne,Dilophus febrilis,pollination,DoPI,66,GB,
Holcus lanatus,Dilophus febrilis,pollination,DoPI,6,GB,
Phleum pratense,Dilophus febrilis,pollination,DoPI,16,GB,
Trifolium pratense,Dilophus febrilis,pollination,DoPI,7,GB,
Cichorium intybus,Dilophus febrilis,pollination,DoPI,4,GB,
Agrostis stolonifera,Dilophus febrilis,pollination,DoPI,1,GB,
Ranunculus repens,Diplonevra funebris,pollination,DoPI,5,GB,
Taraxacum officinale,Diplonevra funebris,pollination,DoPI,1,GB,
Holcus lanatus,Dolichopus agilis,pollination,DoPI,1,GB,
Ranunculus repens,Dolichopus caligatus,pollination,DoPI,6,GB,
Taraxacum officinale,Dolichopus caligatus,pollination,DoPI,1,GB,
Cichorium intybus,Dolichopus plumipes,pollination,DoPI,1,GB,
Holcus lanatus,Dolichopus simplex,pollination,DoPI,1,GB,
Phleum pratense,Dolichopus simplex,pollination,DoPI,1,GB,
Ranunculus repens,Empis albinervis,pollination,DoPI,2,GB,
Cardamine pratensis,Empis bicuspidata,pollination,DoPI,6,GB,
Ranunculus acris,Empis bicuspidata,pollination,DoPI,16,GB,
Leucanthemum vulgare,Empis bicuspidata,pollination,DoPI,8,GB,
Cichorium intybus,Empis bicuspidata,pollination,DoPI,2,GB,
Bromus commutatus,Empis caudatula,pollination,DoPI,1,GB,
Ranunculus acris,Empis caudatula,pollination,DoPI,4,GB,
Trifolium pratense,Empis caudatula,pollination,DoPI,1,GB,
Crepis capillaris,Empis caudatula,pollination,DoPI,1,GB,
Crepis capillaris,Empis femorata,pollination,DoPI,2,GB,
Ranunculus acris,Empis femorata,pollination,DoPI,2,GB,
Trifolium repens,Empis livida,pollination,DoPI,4,GB,
Lolium perenne,Empis livida,pollination,DoPI,1,GB,
Phleum pratense,Empis livida,pollination,DoPI,1,GB,
Ranunculus acris,Empis opaca,pollination,DoPI,1,GB,
Taraxacum officinale,Episyrphus balteatus,pollination,DoPI,16,GB,
Cichorium intybus,Episyrphus balteatus,pollination,DoPI,14,GB,
Agrostis stolonifera,Episyrphus balteatus,pollination,DoPI,1,GB,
Lolium perenne,Episyrphus balteatus,pollination,DoPI,2,GB,
Cerastium fontanum,Episyrphus balteatus,pollination,DoPI,1,GB,
Holcus lanatus,Episyrphus balteatus,pollination,DoPI,4,GB,
Taraxacum officinale,Eriothrix rufomaculata,pollination,DoPI,1,GB,
Cirsium arvense,Eristalinus sepulchralis,pollination,DoPI,3,GB,
Ranunculus repens,Eristalinus sepulchralis,pollination,DoPI,1,GB,
Lotus corniculatus,Eristalinus sepulchralis,pollination,DoPI,1,GB,
Centaurea nigra,Eristalis abusivus,pollination,DoPI,1,GB,
Cichorium intybus,Eristalis arbustorum,pollination,DoPI,1,GB,
Lolium perenne,Eristalis arbustorum,pollination,DoPI,1,GB,
Cichorium intybus,Eristalis tenax,pollination,DoPI,12,GB,
Taraxacum officinale,Eupeodes corollae,pollination,DoPI,3,GB,
Trifolium repens,Eupeodes corollae,pollination,DoPI,3,GB,
Cichorium intybus,Eupeodes corollae,pollination,DoPI,6,GB,
Agrostis stolonifera,Eupeodes corollae,pollination,DoPI,2,GB,
Lolium perenne,Eupeodes corollae,pollination,DoPI,1,GB,
Taraxacum officinale,Eupeodes latifasciatus,pollination,DoPI,2,GB,
Ranunculus repens,Eupeodes latifasciatus,pollination,DoPI,1,GB,
Trifolium repens,Eupeodes luniger,pollination,DoPI,1,GB,
Holcus lanatus,Fannia fuscula,pollination,DoPI,1,GB,
Ranunculus acris,Fannia serena,pollination,DoPI,2,GB,
Lolium perenne,Fannia serena,pollination,DoPI,4,GB,
Ranunculus repens,Fannia serena,pollination,DoPI,1,GB,
Rumex obtusifolius,Gastrophysa viridula,pollination,DoPI,3,GB,
Poa trivialis,Geomyza tripunctata,pollination,DoPI,1,GB,
Ranunculus repens,Geomyza tripunctata,pollination,DoPI,3,GB,
